,tabac,gum,year,num
105026,5.0,3.0,2015,151.0
105041,7.0,30.0,2015,177.0
105044,6.0,10.0,2015,189.0
105048,7.0,40.0,2015,225.0
105072,10.0,10.0,2015,372.0
105073,10.0,10.0,2015,378.0
105074,2.0,10.0,2015,380.0
105076,1.0,2.0,2015,400.0
105077,3.0,3.0,2015,401.0
105078,5.0,3.0,2015,402.0
105099,7.0,20.0,2015,558.0
105102,10.0,40.0,2015,574.0
105103,7.0,2.0,2015,575.0
105104,4.0,10.0,2015,5002.0
105107,14.0,10.0,2015,5010.0
105109,14.0,1.0,2015,5012.0
105116,7.0,1.0,2015,1.0
105117,4.0,1.0,2015,2.0
105210,2.0,4.0,2015,182.0
105243,10.0,2.0,2015,5006.0
105245,10.0,1.0,2015,5009.0
105246,3.0,2.0,2015,5010.0
105297,3.0,2.0,2015,14.0
105305,1.0,1.0,2015,25.0
105322,2.0,2.0,2015,51.0
105359,10.0,10.0,2015,109.0
105377,5.0,1.0,2015,142.0
105380,10.0,2.0,2015,145.0
105386,4.0,5.0,2015,151.0
105390,2.0,2.0,2015,160.0
105422,7.0,20.0,2015,233.0
105434,5.0,3.0,2015,261.0
105438,2.0,10.0,2015,285.0
105446,10.0,2.0,2015,294.0
105463,3.0,2.0,2015,5002.0
105469,2.0,2.0,2015,5012.0
105474,2.0,1.0,2015,5019.0
105477,10.0,1.0,2015,6013.0
105483,14.0,2.0,2015,11.0
105493,5.0,20.0,2015,26.0
105513,17.0,2.0,2015,59.0
105592,10.0,20.0,2015,251.0
105603,30.0,5.0,2015,306.0
105609,20.0,20.0,2015,335.0
105611,10.0,10.0,2015,350.0
105614,7.0,10.0,2015,367.0
105622,20.0,20.0,2015,5008.0
105639,10.0,10.0,2015,3.0
105791,10.0,30.0,2015,5001.0
105815,2.0,2.0,2015,2.0
105818,7.0,10.0,2015,8.0
105843,10.0,2.0,2015,46.0
105852,6.0,3.0,2015,62.0
105864,14.0,2.0,2015,85.0
105865,15.0,3.0,2015,89.0
105894,4.0,2.0,2015,171.0
105913,5.0,3.0,2015,214.0
105919,4.0,1.0,2015,312.0
105922,7.0,3.0,2015,385.0
105929,1.0,1.0,2015,464.0
105958,2.0,2.0,2015,1004.0
105973,3.0,2.0,2015,1133.0
105975,2.0,2.0,2015,1135.0
105992,1.0,20.0,2015,5013.0
106003,4.0,2.0,2015,6012.0
106033,12.0,20.0,2015,36.0
106108,5.0,3.0,2015,161.0
106117,3.0,2.0,2015,177.0
106144,7.0,1.0,2015,371.0
106163,3.0,10.0,2015,502.0
106174,3.0,30.0,2015,5015.0
106227,2.0,10.0,2015,144.0
106236,14.0,1.0,2015,158.0
106241,7.0,10.0,2015,164.0
106253,2.0,7.0,2015,294.0
106258,10.0,20.0,2015,356.0
106270,7.0,10.0,2015,401.0
106291,5.0,3.0,2015,824.0
106293,10.0,3.0,2015,864.0
106356,4.0,10.0,2015,51.0
106376,2.0,10.0,2015,101.0
106392,7.0,10.0,2015,132.0
106405,8.0,1.0,2015,162.0
106424,3.0,10.0,2015,212.0
106428,10.0,10.0,2015,245.0
106435,7.0,10.0,2015,288.0
106462,7.0,4.0,2015,398.0
106463,2.0,2.0,2015,399.0
106466,4.0,20.0,2015,501.0
106476,7.0,10.0,2015,554.0
106483,1.0,30.0,2015,579.0
106493,2.0,30.0,2015,690.0
106497,2.0,10.0,2015,5002.0
106499,14.0,10.0,2015,5006.0
106522,10.0,10.0,2015,6011.0
106534,1.0,40.0,2015,6038.0
106595,7.0,1.0,2015,121.0
106598,3.0,1.0,2015,126.0
106603,4.0,1.0,2015,139.0
106627,8.0,1.0,2015,201.0
106630,10.0,1.0,2015,206.0
106672,14.0,1.0,2015,337.0
106705,25.0,1.0,2015,11.0
106716,8.0,10.0,2015,32.0
106737,10.0,1.0,2015,83.0
106738,10.0,2.0,2015,85.0
106742,10.0,1.0,2015,91.0
106753,7.0,1.0,2015,109.0
106758,10.0,1.0,2015,116.0
106776,5.0,1.0,2015,148.0
106777,10.0,1.0,2015,150.0
106779,20.0,2.0,2015,153.0
106784,10.0,2.0,2015,163.0
106785,14.0,10.0,2015,164.0
106788,2.0,1.0,2015,179.0
106821,10.0,10.0,2015,254.0
106826,10.0,1.0,2015,291.0
106835,10.0,1.0,2015,364.0
106848,10.0,1.0,2015,5002.0
106850,5.0,1.0,2015,5005.0
106851,7.0,1.0,2015,5006.0
106853,10.0,1.0,2015,5015.0
107015,4.0,1.0,2015,20.0
107037,4.0,20.0,2015,58.0
107045,7.0,2.0,2015,71.0
107049,4.0,2.0,2015,77.0
107050,7.0,10.0,2015,80.0
107063,7.0,2.0,2015,106.0
107081,6.0,6.0,2015,165.0
107084,7.0,20.0,2015,190.0
107095,10.0,2.0,2015,226.0
107109,7.0,1.0,2015,280.0
107121,7.0,1.0,2015,501.0
107125,9.0,10.0,2015,5010.0
107133,14.0,3.0,2015,6001.0
107137,10.0,1.0,2015,6005.0
107138,4.0,1.0,2015,6006.0
107140,7.0,12.0,2015,14.0
107166,7.0,10.0,2015,67.0
107222,10.0,10.0,2015,256.0
107345,7.0,3.0,2015,145.0
107347,5.0,2.0,2015,154.0
107376,3.0,10.0,2015,399.0
107424,14.0,8.0,2015,1278.0
107429,10.0,5.0,2015,1332.0
107434,2.0,3.0,2015,1984.0
107469,7.0,2.0,2015,25.0
107495,7.0,3.0,2015,62.0
107594,14.0,10.0,2015,511.0
107601,4.0,2.0,2015,5009.0
107627,1.0,1.0,2015,22.0
107659,10.0,3.0,2015,74.0
107668,3.0,3.0,2015,91.0
107684,10.0,1.0,2015,184.0
107700,7.0,1.0,2015,213.0
107727,10.0,1.0,2015,310.0
107743,7.0,2.0,2015,356.0
107750,5.0,1.0,2015,363.0
107757,7.0,1.0,2015,370.0
107765,10.0,1.0,2015,381.0
107767,12.0,2.0,2015,502.0
107794,7.0,2.0,2015,40.0
107818,7.0,2.0,2015,91.0
107831,4.0,2.0,2015,121.0
107885,2.0,1.0,2015,470.0
107910,7.0,2.0,2015,925.0
107912,10.0,1.0,2015,953.0
107928,14.0,2.0,2015,5002.0
107934,7.0,2.0,2015,5014.0
107951,6.0,3.0,2015,27.0
107958,3.0,1.0,2015,46.0
107960,30.0,3.0,2015,49.0
107972,10.0,12.0,2015,71.0
107974,10.0,10.0,2015,75.0
107999,7.0,12.0,2015,147.0
108001,10.0,2.0,2015,152.0
108005,10.0,5.0,2015,162.0
108009,10.0,12.0,2015,173.0
108011,10.0,12.0,2015,175.0
108023,10.0,12.0,2015,240.0
108048,6.0,6.0,2015,451.0
108050,10.0,24.0,2015,475.0
108068,10.0,2.0,2015,731.0
108087,10.0,10.0,2015,868.0
108088,14.0,40.0,2015,5007.0
108089,7.0,3.0,2015,5010.0
108098,10.0,12.0,2015,5020.0
108105,10.0,12.0,2015,5028.0
108135,14.0,2.0,2015,40.0
108139,5.0,2.0,2015,49.0
108169,7.0,70.0,2015,101.0
108199,7.0,3.0,2015,159.0
108226,7.0,2.0,2015,208.0
108227,10.0,3.0,2015,209.0
108235,10.0,2.0,2015,218.0
108272,14.0,3.0,2015,24.0
108294,2.0,1.0,2015,70.0
108302,3.0,2.0,2015,79.0
108381,7.0,1.0,2015,501.0
108395,6.0,14.0,2015,567.0
108438,7.0,1.0,2015,5016.0
108494,4.0,1.0,2015,60.0
108506,3.0,1.0,2015,76.0
108520,10.0,2.0,2015,100.0
108527,5.0,1.0,2015,109.0
108533,7.0,1.0,2015,128.0
108537,2.0,1.0,2015,139.0
108551,2.0,1.0,2015,168.0
108572,3.0,1.0,2015,205.0
108577,4.0,2.0,2015,214.0
108615,6.0,2.0,2015,34.0
108635,7.0,3.0,2015,60.0
108637,10.0,1.0,2015,63.0
108643,5.0,1.0,2015,76.0
108649,10.0,1.0,2015,85.0
108651,4.0,1.0,2015,87.0
108661,6.0,1.0,2015,99.0
108690,10.0,2.0,2015,150.0
108702,5.0,1.0,2015,174.0
108708,7.0,4.0,2015,184.0
108743,5.0,2.0,2015,5003.0
108747,7.0,1.0,2015,5007.0
108856,8.0,12.0,2015,659.0
108893,7.0,1.0,2015,16.0
108942,10.0,4.0,2015,157.0
108946,4.0,3.0,2015,165.0
108957,5.0,4.0,2015,194.0
108980,7.0,1.0,2015,437.0
109013,21.0,1.0,2015,1083.0
109038,7.0,2.0,2015,6001.0
109063,5.0,2.0,2015,159.0
109064,10.0,2.0,2015,161.0
109176,5.0,1.0,2015,5022.0
109213,4.0,2.0,2015,77.0
109236,7.0,1.0,2015,254.0
109255,10.0,3.0,2015,1785.0
109315,10.0,1.0,2015,2615.0
109318,4.0,2.0,2015,2637.0
109375,3.0,1.0,2015,3231.0
109378,14.0,3.0,2015,3247.0
109382,4.0,2.0,2015,3263.0
109393,8.0,2.0,2015,3428.0
109398,5.0,2.0,2015,3453.0
109402,7.0,1.0,2015,3461.0
109412,14.0,3.0,2015,3640.0
109484,22.0,1.0,2015,5018.0
109497,7.0,2.0,2015,5174.0
109532,4.0,1.0,2015,5736.0
109534,3.0,2.0,2015,5745.0
109536,20.0,2.0,2015,5751.0
109539,7.0,2.0,2015,5761.0
109545,7.0,30.0,2015,5808.0
109548,7.0,4.0,2015,5831.0
109550,15.0,10.0,2015,5862.0
109554,5.0,20.0,2015,5902.0
109559,5.0,2.0,2015,5985.0
109560,14.0,20.0,2015,5993.0
109561,3.0,10.0,2015,5995.0
109577,21.0,14.0,2015,6318.0
109583,4.0,2.0,2015,6390.0
109584,40.0,1.0,2015,6399.0
109588,2.0,2.0,2015,6433.0
109600,10.0,2.0,2015,7912.0
109633,7.0,1.0,2015,9520.0
109700,7.0,7.0,2015,2113.0
109705,10.0,2.0,2015,2179.0
109707,4.0,1.0,2015,2204.0
109713,10.0,20.0,2015,2937.0
109731,8.0,2.0,2015,3984.0
109732,7.0,10.0,2015,3989.0
109750,7.0,1.0,2015,4393.0
109755,14.0,1.0,2015,4477.0
109757,7.0,2.0,2015,4522.0
109774,6.0,10.0,2015,70.0
109781,3.0,1.0,2015,82.0
109786,7.0,10.0,2015,184.0
109787,10.0,1.0,2015,186.0
109789,7.0,2.0,2015,189.0
109794,2.0,3.0,2015,261.0
109795,20.0,2.0,2015,263.0
109828,8.0,10.0,2015,2220.0
109830,30.0,20.0,2015,2235.0
109840,7.0,1.0,2015,2376.0
109841,20.0,2.0,2015,2377.0
109851,5.0,2.0,2015,2475.0
109857,20.0,5.0,2015,2500.0
109881,3.0,2.0,2015,2649.0
109887,10.0,1.0,2015,2661.0
109960,3.0,1.0,2015,7.0
109972,8.0,1.0,2015,38.0
109973,7.0,2.0,2015,39.0
109974,20.0,1.0,2015,41.0
110057,4.0,3.0,2015,260.0
110068,12.0,2.0,2015,406.0
110084,13.0,20.0,2015,440.0
110112,10.0,3.0,2015,533.0
110166,4.0,4.0,2015,794.0
110174,28.0,1.0,2015,833.0
110239,2.0,3.0,2015,1508.0
110248,14.0,2.0,2015,2462.0
110264,10.0,1.0,2015,2797.0
110269,8.0,1.0,2015,2862.0
110322,12.0,1.0,2015,5058.0
110337,7.0,1.0,2015,27.0
110362,10.0,1.0,2015,143.0
110378,1.0,10.0,2015,186.0
110398,11.0,2.0,2015,224.0
110402,2.0,3.0,2015,229.0
110414,10.0,1.0,2015,267.0
110421,7.0,2.0,2015,377.0
110430,5.0,1.0,2015,451.0
110470,10.0,3.0,2016,13.0
110478,3.0,1.0,2016,31.0
110498,7.0,5.0,2016,79.0
110526,15.0,10.0,2016,134.0
110527,14.0,20.0,2016,138.0
110528,10.0,15.0,2016,139.0
110530,10.0,5.0,2016,142.0
110536,10.0,3.0,2016,150.0
110608,10.0,4.0,2016,295.0
110643,6.0,4.0,2016,55.0
110671,5.0,2.0,2016,109.0
110757,14.0,4.0,2016,1146.0
110783,2.0,1.0,2016,6002.0
110804,7.0,10.0,2016,23.0
110810,20.0,15.0,2016,32.0
110832,6.0,1.0,2016,71.0
110847,7.0,2.0,2016,107.0
110855,3.0,1.0,2016,121.0
110869,5.0,3.0,2016,154.0
110927,6.0,20.0,2016,293.0
110937,15.0,3.0,2016,314.0
110998,7.0,1.0,2016,53.0
111054,10.0,14.0,2016,152.0
111088,8.0,14.0,2016,243.0
111095,10.0,2.0,2016,260.0
111151,15.0,5.0,2016,5024.0
111166,10.0,2.0,2016,6027.0
111172,10.0,4.0,2016,6.0
111173,20.0,2.0,2016,7.0
111181,10.0,3.0,2016,18.0
111221,10.0,5.0,2016,97.0
111222,2.0,2.0,2016,98.0
111311,8.0,3.0,2016,22.0
111332,5.0,3.0,2016,52.0
111338,4.0,1.0,2016,62.0
111381,7.0,5.0,2016,139.0
111429,5.0,3.0,2016,217.0
111433,20.0,3.0,2016,233.0
111444,7.0,1.0,2016,5001.0
111448,7.0,1.0,2016,5009.0
111451,20.0,3.0,2016,5013.0
111659,3.0,1.0,2016,11.0
111704,10.0,3.0,2016,93.0
111750,10.0,1.0,2016,177.0
111808,13.0,2.0,2016,497.0
111812,5.0,1.0,2016,504.0
111830,2.0,1.0,2016,5016.0
111846,3.0,1.0,2016,5036.0
111847,6.0,12.0,2016,5038.0
111903,7.0,1.0,2016,101.0
111909,35.0,10.0,2016,116.0
111924,20.0,3.0,2016,151.0
111928,3.0,10.0,2016,155.0
111931,7.0,10.0,2016,161.0
111945,5.0,5.0,2016,225.0
111961,6.0,2.0,2016,321.0
111973,3.0,20.0,2016,401.0
111977,40.0,3.0,2016,425.0
111980,20.0,1.0,2016,444.0
111992,7.0,10.0,2016,524.0
111996,7.0,10.0,2016,558.0
111998,14.0,2.0,2016,568.0
111999,5.0,3.0,2016,574.0
112001,2.0,2.0,2016,5002.0
112011,7.0,2.0,2016,6006.0
112016,10.0,3.0,2016,1.0
112050,2.0,1.0,2016,54.0
112070,10.0,2.0,2016,88.0
112071,10.0,2.0,2016,89.0
112074,10.0,2.0,2016,97.0
112075,10.0,2.0,2016,98.0
112085,4.0,1.0,2016,117.0
112116,2.0,1.0,2016,195.0
112143,6.0,1.0,2016,5001.0
112163,2.0,1.0,2016,6017.0
112254,4.0,1.0,2016,83.0
112341,7.0,1.0,2016,261.0
112345,10.0,10.0,2016,285.0
112350,5.0,2.0,2016,290.0
112353,15.0,2.0,2016,294.0
112355,10.0,2.0,2016,297.0
112387,10.0,2.0,2016,6015.0
112413,3.0,10.0,2016,37.0
112414,15.0,5.0,2016,40.0
112428,7.0,1.0,2016,63.0
112429,3.0,10.0,2016,64.0
112438,3.0,2.0,2016,79.0
112452,7.0,4.0,2016,136.0
112463,14.0,2.0,2016,178.0
112465,10.0,20.0,2016,184.0
112501,10.0,10.0,2016,237.0
112524,20.0,20.0,2016,350.0
112528,7.0,5.0,2016,501.0
112545,3.0,10.0,2016,5020.0
112691,7.0,2.0,2016,504.0
112720,4.0,2.0,2016,1.0
112721,2.0,1.0,2016,2.0
112724,5.0,2.0,2016,8.0
112767,20.0,3.0,2016,75.0
112769,3.0,1.0,2016,81.0
112771,2.0,2.0,2016,85.0
112772,10.0,2.0,2016,89.0
112774,5.0,2.0,2016,91.0
112783,7.0,10.0,2016,109.0
112784,10.0,7.0,2016,110.0
112807,1.0,4.0,2016,185.0
112812,3.0,2.0,2016,191.0
112820,6.0,2.0,2016,289.0
112854,3.0,1.0,2016,589.0
112856,5.0,3.0,2016,654.0
112859,3.0,3.0,2016,1004.0
112869,7.0,1.0,2016,1089.0
112870,7.0,2.0,2016,1093.0
112878,5.0,2.0,2016,1220.0
112887,14.0,1.0,2016,5004.0
112897,3.0,1.0,2016,5023.0
112900,5.0,3.0,2016,6012.0
112904,7.0,1.0,2016,6029.0
112933,13.0,20.0,2016,36.0
113015,3.0,2.0,2016,177.0
113018,10.0,10.0,2016,198.0
113055,7.0,7.0,2016,394.0
113088,18.0,20.0,2016,88.0
113111,6.0,12.0,2016,136.0
113115,2.0,10.0,2016,144.0
113118,4.0,20.0,2016,149.0
113123,7.0,10.0,2016,156.0
113128,7.0,10.0,2016,164.0
113139,2.0,2.0,2016,294.0
113144,7.0,4.0,2016,358.0
113154,1.0,1.0,2016,395.0
113168,10.0,2.0,2016,504.0
113183,8.0,2.0,2016,818.0
113184,10.0,5.0,2016,824.0
113185,3.0,2.0,2016,835.0
113186,7.0,2.0,2016,864.0
113187,3.0,1.0,2016,867.0
113218,3.0,1.0,2016,5019.0
113278,10.0,10.0,2016,127.0
113280,4.0,10.0,2016,129.0
113283,11.0,10.0,2016,132.0
113316,14.0,20.0,2016,229.0
113323,15.0,10.0,2016,259.0
113338,4.0,30.0,2016,335.0
113342,2.0,10.0,2016,359.0
113344,14.0,30.0,2016,362.0
113371,7.0,20.0,2016,554.0
113389,7.0,10.0,2016,5006.0
113398,4.0,10.0,2016,5034.0
113400,10.0,20.0,2016,5037.0
113408,12.0,70.0,2016,5046.0
113409,7.0,10.0,2016,5047.0
113414,14.0,10.0,2016,6011.0
113417,7.0,10.0,2016,6017.0
113418,7.0,30.0,2016,6018.0
113625,9.0,2.0,2016,32.0
113641,15.0,1.0,2016,66.0
113647,10.0,1.0,2016,83.0
113648,10.0,1.0,2016,85.0
113652,10.0,2.0,2016,91.0
113654,4.0,1.0,2016,95.0
113667,20.0,2.0,2016,116.0
113668,5.0,1.0,2016,120.0
113688,20.0,2.0,2016,153.0
113698,10.0,1.0,2016,171.0
113701,3.0,3.0,2016,179.0
113741,7.0,1.0,2016,291.0
113753,10.0,1.0,2016,364.0
113767,10.0,1.0,2016,5002.0
113963,3.0,10.0,2016,62.0
113990,1.0,12.0,2016,115.0
113992,7.0,50.0,2016,117.0
114010,7.0,20.0,2016,190.0
114019,5.0,5.0,2016,224.0
114021,10.0,1.0,2016,226.0
114045,7.0,1.0,2016,501.0
114047,10.0,20.0,2016,5006.0
114049,14.0,20.0,2016,5010.0
114066,10.0,3.0,2016,6005.0
114093,3.0,10.0,2016,62.0
114145,3.0,10.0,2016,244.0
114214,20.0,24.0,2016,5010.0
114246,14.0,2.0,2016,21.0
114309,7.0,4.0,2016,385.0
114311,3.0,10.0,2016,399.0
114315,4.0,1.0,2016,502.0
114360,15.0,10.0,2016,1278.0
114368,3.0,4.0,2016,1534.0
114369,3.0,2.0,2016,1984.0
114393,5.0,1.0,2016,13.0
114420,9.0,3.0,2016,62.0
114509,10.0,2.0,2016,217.0
114520,2.0,1.0,2016,507.0
114527,4.0,1.0,2016,5009.0
114551,3.0,30.0,2016,17.0
114585,7.0,7.0,2016,74.0
114669,7.0,4.0,2016,356.0
114677,4.0,1.0,2016,365.0
114682,3.0,1.0,2016,370.0
114685,5.0,1.0,2016,373.0
114687,2.0,1.0,2016,375.0
114693,14.0,40.0,2016,502.0
114695,13.0,2.0,2016,5003.0
114705,1.0,5.0,2016,2.0
114731,7.0,1.0,2016,70.0
114740,2.0,1.0,2016,91.0
114748,7.0,1.0,2016,106.0
114755,7.0,1.0,2016,126.0
114778,10.0,1.0,2016,288.0
114822,10.0,10.0,2016,909.0
114827,14.0,1.0,2016,953.0
114858,7.0,2.0,2016,5016.0
114864,4.0,2.0,2016,5024.0
114882,10.0,36.0,2016,27.0
114889,3.0,60.0,2016,46.0
114928,7.0,10.0,2016,135.0
114938,20.0,24.0,2016,164.0
114943,10.0,12.0,2016,175.0
114958,2.0,20.0,2016,327.0
114964,10.0,20.0,2016,356.0
114966,1.0,20.0,2016,358.0
114977,20.0,20.0,2016,438.0
114979,20.0,12.0,2016,475.0
114982,3.0,5.0,2016,483.0
114983,4.0,70.0,2016,499.0
115014,12.0,24.0,2016,861.0
115017,7.0,2.0,2016,5010.0
115019,7.0,50.0,2016,5012.0
115025,8.0,12.0,2016,5020.0
115026,10.0,22.0,2016,5021.0
115068,14.0,2.0,2016,40.0
115103,14.0,21.0,2016,101.0
115144,1.0,1.0,2016,175.0
115171,18.0,2.0,2016,218.0
115192,2.0,2.0,2016,5016.0
115199,7.0,2.0,2016,4.0
115231,3.0,1.0,2016,79.0
115233,4.0,1.0,2016,81.0
115237,8.0,2.0,2016,86.0
115258,10.0,1.0,2016,124.0
115289,5.0,2.0,2016,312.0
115325,2.0,1.0,2016,563.0
115334,5.0,1.0,2016,703.0
115345,5.0,2.0,2016,1309.0
115353,7.0,2.0,2016,5002.0
115354,3.0,1.0,2016,5003.0
115357,5.0,2.0,2016,5006.0
115441,2.0,1.0,2016,76.0
115468,4.0,2.0,2016,131.0
115471,2.0,1.0,2016,139.0
115484,2.0,1.0,2016,168.0
115494,3.0,1.0,2016,186.0
115502,2.0,2.0,2016,203.0
115504,2.0,1.0,2016,205.0
115509,4.0,2.0,2016,214.0
115535,4.0,2.0,2016,15.0
115546,5.0,4.0,2016,31.0
115578,20.0,1.0,2016,76.0
115585,10.0,1.0,2016,86.0
115586,4.0,1.0,2016,87.0
115593,7.0,1.0,2016,96.0
115619,5.0,2.0,2016,140.0
115644,10.0,4.0,2016,184.0
115679,4.0,2.0,2016,5003.0
115782,12.0,20.0,2016,651.0
115822,7.0,30.0,2016,5016.0
115824,13.0,10.0,2016,5018.0
115832,7.0,3.0,2016,16.0
115840,3.0,2.0,2016,30.0
115875,16.0,1.0,2016,127.0
115892,4.0,1.0,2016,173.0
115915,3.0,1.0,2016,387.0
115929,7.0,1.0,2016,772.0
115963,5.0,2.0,2016,1197.0
115971,5.0,5.0,2016,5013.0
115972,20.0,1.0,2016,5014.0
115986,3.0,2.0,2016,36.0
116009,30.0,3.0,2016,168.0
116011,5.0,2.0,2016,170.0
116056,7.0,1.0,2016,433.0
116058,10.0,2.0,2016,435.0
116083,4.0,1.0,2016,598.0
116116,7.0,2.0,2016,5023.0
116119,10.0,2.0,2016,5027.0
116122,10.0,3.0,2016,6004.0
116149,7.0,7.0,2016,77.0
116173,10.0,10.0,2016,146.0
116189,10.0,20.0,2016,777.0
116199,15.0,20.0,2016,1799.0
116264,4.0,3.0,2016,2637.0
116268,2.0,2.0,2016,2656.0
116314,7.0,4.0,2016,3195.0
116317,7.0,2.0,2016,3200.0
116320,10.0,20.0,2016,3210.0
116335,5.0,1.0,2016,3331.0
116361,8.0,3.0,2016,3631.0
116404,7.0,8.0,2016,3847.0
116406,10.0,5.0,2016,3867.0
116414,2.0,1.0,2016,3968.0
116431,13.0,20.0,2016,4104.0
116438,21.0,1.0,2016,5018.0
116455,7.0,8.0,2016,5288.0
116476,2.0,20.0,2016,5544.0
116478,7.0,20.0,2016,5562.0
116486,7.0,4.0,2016,5745.0
116500,7.0,20.0,2016,5825.0
116502,5.0,4.0,2016,5831.0
116503,20.0,2.0,2016,5838.0
116504,15.0,2.0,2016,5862.0
116508,10.0,10.0,2016,5902.0
116515,5.0,10.0,2016,5995.0
116534,8.0,3.0,2016,6318.0
116536,21.0,7.0,2016,6375.0
116541,1.0,1.0,2016,6418.0
116554,5.0,2.0,2016,7911.0
116555,6.0,3.0,2016,7912.0
116562,10.0,1.0,2016,8097.0
116565,2.0,12.0,2016,8111.0
116578,3.0,2.0,2016,9031.0
116580,1.0,2.0,2016,9502.0
116587,4.0,1.0,2016,9515.0
116598,5.0,30.0,2016,9535.0
116672,10.0,3.0,2016,186.0
116673,10.0,2.0,2016,188.0
116716,7.0,3.0,2016,2267.0
116744,10.0,3.0,2016,2475.0
116771,1.0,1.0,2016,2649.0
116785,2.0,6.0,2016,3476.0
116819,7.0,7.0,2016,3859.0
116833,10.0,1.0,2016,4117.0
116843,25.0,1.0,2016,4171.0
116863,14.0,1.0,2016,38.0
116904,1.0,3.0,2016,132.0
116930,7.0,2.0,2016,220.0
116973,7.0,1.0,2016,440.0
116990,3.0,1.0,2016,484.0
117040,2.0,20.0,2016,722.0
117041,7.0,10.0,2016,725.0
117043,20.0,10.0,2016,746.0
117061,7.0,5.0,2016,822.0
117123,14.0,2.0,2016,1298.0
117140,7.0,1.0,2016,2690.0
117190,1.0,1.0,2016,5036.0
117195,10.0,2.0,2016,5042.0
117196,10.0,2.0,2016,5044.0
117234,4.0,2.0,2016,14.0
117260,1.0,1.0,2016,134.0
117264,7.0,2.0,2016,145.0
117295,3.0,1.0,2016,223.0
117296,1.0,1.0,2016,224.0
117299,1.0,1.0,2016,229.0
117332,4.0,2.0,2016,451.0
117384,6.0,2.0,2016,10873.0
117404,1.0,10.0,2016,12117.0
117414,15.0,10.0,2016,12937.0
117416,11.0,3.0,2016,13070.0
117431,5.0,2.0,2016,13961.0
117436,10.0,20.0,2016,23984.0
117437,10.0,20.0,2016,23989.0
117449,3.0,3.0,2016,24228.0
117453,7.0,3.0,2016,24393.0
117496,5.0,4.0,2017,79.0
117617,10.0,2.0,2017,6006.0
117634,7.0,1.0,2017,50.0
117806,4.0,4.0,2017,28.0
117808,14.0,1.0,2017,32.0
117822,9.0,1.0,2017,61.0
117835,4.0,2.0,2017,82.0
117836,5.0,1.0,2017,88.0
117846,3.0,1.0,2017,107.0
117859,2.0,1.0,2017,128.0
117871,5.0,2.0,2017,154.0
117915,7.0,2.0,2017,250.0
117921,4.0,3.0,2017,269.0
117929,7.0,1.0,2017,293.0
117937,7.0,1.0,2017,311.0
117939,7.0,2.0,2017,314.0
118052,4.0,1.0,2017,143.0
118063,20.0,2.0,2017,160.0
118089,10.0,1.0,2017,242.0
118091,5.0,2.0,2017,246.0
118100,7.0,1.0,2017,266.0
118144,5.0,2.0,2017,5008.0
118150,7.0,1.0,2017,5018.0
118185,10.0,4.0,2017,18.0
118223,4.0,4.0,2017,97.0
118239,10.0,2.0,2017,166.0
118294,10.0,1.0,2017,249.0
118308,4.0,3.0,2017,9.0
118316,2.0,3.0,2017,20.0
118322,1.0,2.0,2017,29.0
118340,5.0,4.0,2017,54.0
118384,3.0,3.0,2017,126.0
118423,10.0,3.0,2017,195.0
118431,7.0,1.0,2017,206.0
118441,10.0,3.0,2017,233.0
118458,15.0,2.0,2017,5013.0
118469,7.0,2.0,2017,6013.0
118606,4.0,1.0,2017,239.0
118610,10.0,1.0,2017,249.0
118647,5.0,2.0,2017,5028.0
118648,7.0,1.0,2017,5029.0
118756,10.0,2.0,2017,177.0
118831,2.0,1.0,2017,5016.0
118836,2.0,1.0,2017,5024.0
118846,7.0,2.0,2017,5036.0
118858,7.0,2.0,2017,5051.0
118880,7.0,2.0,2017,30.0
118895,10.0,1.0,2017,83.0
118902,10.0,4.0,2017,101.0
118910,7.0,1.0,2017,128.0
118920,3.0,2.0,2017,148.0
118954,7.0,1.0,2017,286.0
118955,5.0,2.0,2017,289.0
118963,5.0,2.0,2017,343.0
118971,3.0,1.0,2017,400.0
118972,2.0,2.0,2017,401.0
118977,20.0,4.0,2017,425.0
118982,7.0,2.0,2017,444.0
119000,7.0,3.0,2017,558.0
119002,7.0,1.0,2017,568.0
119003,5.0,2.0,2017,574.0
119005,4.0,1.0,2017,5002.0
119008,7.0,1.0,2017,5010.0
119011,3.0,2.0,2017,5013.0
119014,5.0,4.0,2017,5017.0
119015,7.0,1.0,2017,6006.0
119020,6.0,1.0,2017,1.0
119059,10.0,5.0,2017,65.0
119062,10.0,10.0,2017,69.0
119063,10.0,20.0,2017,71.0
119073,5.0,2.0,2017,86.0
119074,10.0,3.0,2017,88.0
119088,5.0,1.0,2017,115.0
119089,7.0,1.0,2017,117.0
119090,6.0,1.0,2017,120.0
119105,3.0,3.0,2017,154.0
119119,3.0,2.0,2017,195.0
119148,10.0,2.0,2017,5006.0
119151,5.0,1.0,2017,5010.0
119155,3.0,3.0,2017,6002.0
119169,3.0,1.0,2017,6023.0
119182,7.0,2.0,2017,6048.0
119187,2.0,1.0,2017,6060.0
119223,10.0,2.0,2017,14.0
119229,10.0,2.0,2017,23.0
119247,10.0,4.0,2017,51.0
119249,3.0,1.0,2017,55.0
119266,3.0,1.0,2017,85.0
119282,4.0,1.0,2017,109.0
119298,10.0,10.0,2017,139.0
119299,10.0,1.0,2017,140.0
